scaffold	start	end	mid	sites	lnL
WW_tarseq_419_arrow	4268228	4270591	4269340	50	-945.55119
WW_tarseq_419_arrow	4270617	4277822	4274044	50	-1262.03524
WW_tarseq_419_arrow	4277828	4280853	4279149	50	-1015.24705
WW_tarseq_419_arrow	4280958	4284637	4282880	50	-859.94664
WW_tarseq_419_arrow	4284643	4288533	4286215	50	-1141.88893
WW_tarseq_419_arrow	4288537	4292002	4289964	50	-955.15264
WW_tarseq_419_arrow	4292007	4295012	4293479	50	-572.97548
WW_tarseq_419_arrow	4295110	4298589	4297146	50	-642.26755
WW_tarseq_419_arrow	4298641	4302306	4300836	50	-680.02600
WW_tarseq_419_arrow	4302327	4306536	4304677	50	-689.47624
WW_tarseq_419_arrow	4306560	4309067	4307863	50	-865.54136
WW_tarseq_419_arrow	4309072	4311829	4310392	50	-795.53475
WW_tarseq_419_arrow	4311865	4315743	4313378	50	-759.99622
WW_tarseq_419_arrow	4315767	4318030	4316773	50	-834.65676
WW_tarseq_419_arrow	4318049	4321042	4319102	50	-893.63748
WW_tarseq_419_arrow	4321076	4323892	4322801	50	-640.83794
WW_tarseq_419_arrow	4323900	4325957	4324991	50	-1114.71631
WW_tarseq_419_arrow	4325965	4328241	4327292	50	-1076.06569
WW_tarseq_419_arrow	4328281	4330889	4329514	50	-994.50481
WW_tarseq_419_arrow	4331089	4336405	4332585	50	-1097.19578
WW_tarseq_419_arrow	4336435	4339971	4338252	50	-379.41684
WW_tarseq_419_arrow	4339974	4341518	4340760	50	-572.00520
WW_tarseq_419_arrow	4341548	4343232	4342560	50	-748.67496
WW_tarseq_419_arrow	4343311	4345220	4344438	50	-860.91030
WW_tarseq_419_arrow	4345236	4347380	4346550	50	-901.26219
WW_tarseq_419_arrow	4347405	4350723	4348975	50	-741.64082
WW_tarseq_419_arrow	4350818	4354391	4353193	50	NA
WW_tarseq_419_arrow	4354401	4359208	4356466	50	-497.23557
WW_tarseq_419_arrow	4359238	4361583	4360405	50	-688.91014
WW_tarseq_419_arrow	4361596	4365637	4363517	50	-746.52817
WW_tarseq_419_arrow	4365689	4368842	4367312	50	-637.97548
WW_tarseq_419_arrow	4368890	4372094	4370654	50	-273.94372
WW_tarseq_419_arrow	4372121	4375100	4373260	50	-667.95175
WW_tarseq_419_arrow	4375178	4377020	4376139	50	-860.84026
WW_tarseq_419_arrow	4377049	4379293	4378357	50	-1007.51975
WW_tarseq_419_arrow	4379370	4383461	4381264	50	-675.50660
WW_tarseq_419_arrow	4383482	4387181	4385112	50	-689.51235
WW_tarseq_419_arrow	4387219	4391810	4389326	50	-746.88036
WW_tarseq_419_arrow	4391891	4396306	4393788	50	-1255.82541
WW_tarseq_419_arrow	4396345	4398974	4397729	50	-998.26590
WW_tarseq_419_arrow	4399088	4401502	4400188	50	-630.77516
WW_tarseq_419_arrow	4401513	4404442	4402990	50	-820.15441
WW_tarseq_419_arrow	4404493	4408828	4406394	50	-702.36239
WW_tarseq_419_arrow	4408837	4412170	4410923	50	-639.44256
WW_tarseq_419_arrow	4412202	4415504	4413851	50	-755.25473
WW_tarseq_419_arrow	4415521	4419005	4417247	50	-717.58843
WW_tarseq_419_arrow	4419081	4421626	4420104	50	-817.85227
WW_tarseq_419_arrow	4421649	4424368	4422865	50	-621.33291
WW_tarseq_419_arrow	4424393	4427065	4425963	50	-676.83216
WW_tarseq_419_arrow	4427074	4431337	4428976	50	-1042.30270
WW_tarseq_419_arrow	4431605	4434338	4433050	50	-966.39224
WW_tarseq_419_arrow	4434377	4436763	4435725	50	-886.28845
WW_tarseq_419_arrow	4436777	4439583	4438075	50	-947.09752
WW_tarseq_419_arrow	4439772	4443870	4442343	50	-730.08965
WW_tarseq_419_arrow	4444019	4447346	4445537	50	-924.60200
WW_tarseq_419_arrow	4447350	4450167	4448964	50	-845.67914
WW_tarseq_419_arrow	4450243	4453258	4451450	50	-861.02099
WW_tarseq_419_arrow	4453288	4455676	4454510	50	-853.90197
WW_tarseq_419_arrow	4455731	4459572	4457816	50	-980.45691
WW_tarseq_419_arrow	4459632	4465117	4462607	50	-846.61440
WW_tarseq_419_arrow	4465123	4468527	4466574	50	-700.71674
WW_tarseq_419_arrow	4468582	4472100	4470599	50	-530.30704
WW_tarseq_419_arrow	4472103	4475896	4473829	50	-305.26359
WW_tarseq_419_arrow	4475914	4478084	4476742	50	-573.83956
WW_tarseq_419_arrow	4478157	4481125	4479502	50	-933.33080
WW_tarseq_419_arrow	4481177	4484488	4482978	50	-578.95086
WW_tarseq_419_arrow	4484574	4487368	4485809	50	-812.91997
WW_tarseq_419_arrow	4487378	4490830	4489090	50	-899.55571
WW_tarseq_419_arrow	4490847	4493238	4492114	50	-990.95627
WW_tarseq_419_arrow	4493276	4494688	4494126	50	-879.81129
WW_tarseq_419_arrow	4494697	4498476	4496351	50	-783.63059
WW_tarseq_419_arrow	4498520	4503770	4501193	50	-786.04601
WW_tarseq_419_arrow	4503797	4507150	4505742	50	-875.14889
WW_tarseq_419_arrow	4507189	4514561	4508604	50	-973.06918
WW_tarseq_419_arrow	4514578	4518246	4516135	50	-1276.35248
WW_tarseq_419_arrow	4518286	4521778	4520089	50	-855.88313
WW_tarseq_419_arrow	4521789	4525448	4523461	50	-679.44063
WW_tarseq_419_arrow	4525454	4527685	4526502	50	-580.04135
WW_tarseq_419_arrow	4527758	4531181	4529153	50	-678.95067
WW_tarseq_419_arrow	4531381	4535153	4533359	50	-1017.70629
WW_tarseq_419_arrow	4535201	4537606	4535966	50	-986.69628
WW_tarseq_419_arrow	4537624	4539219	4538499	50	-839.77556
WW_tarseq_419_arrow	4539283	4542395	4541088	50	-830.52059
WW_tarseq_419_arrow	4542404	4550929	4544992	50	-548.84223
WW_tarseq_419_arrow	4550939	4555603	4553110	50	-677.35489
WW_tarseq_419_arrow	4555627	4561113	4559099	50	-709.37375
WW_tarseq_419_arrow	4561160	4566631	4563513	50	-470.01389
WW_tarseq_419_arrow	4566651	4571303	4568906	50	-505.72091
WW_tarseq_419_arrow	4571354	4575595	4573420	50	-480.79319
WW_tarseq_419_arrow	4575738	4578824	4577568	50	-464.24131
WW_tarseq_419_arrow	4578849	4582493	4581153	50	-739.52289
WW_tarseq_419_arrow	4582508	4584954	4583755	50	-1019.56658
WW_tarseq_419_arrow	4584972	4589436	4588082	50	-949.47736
WW_tarseq_419_arrow	4589587	4591855	4590490	50	-866.41114
WW_tarseq_419_arrow	4592039	4595024	4593528	50	-571.42825
WW_tarseq_419_arrow	4595097	4598389	4596777	50	-773.75334
WW_tarseq_419_arrow	4598410	4604765	4601892	50	-607.73539
WW_tarseq_419_arrow	4604826	4608358	4606892	50	-589.33389
WW_tarseq_419_arrow	4608437	4609538	4609000	50	-596.31942
WW_tarseq_419_arrow	4609547	4611262	4610129	50	-691.53173
WW_tarseq_419_arrow	4611266	4613137	4612330	50	-1107.41514
WW_tarseq_419_arrow	4613155	4615953	4614790	50	-793.16620
WW_tarseq_419_arrow	4616015	4618278	4617237	50	-740.01911
WW_tarseq_419_arrow	4618349	4620610	4619336	50	-761.95971
WW_tarseq_419_arrow	4620612	4623628	4622047	50	-1044.85323
WW_tarseq_419_arrow	4623823	4629169	4627195	50	-995.07438
WW_tarseq_419_arrow	4629232	4631105	4630234	50	-1139.21316
WW_tarseq_419_arrow	4631140	4634349	4632859	50	-921.51189
WW_tarseq_419_arrow	4634385	4637674	4636508	50	-910.52673
WW_tarseq_419_arrow	4637779	4640383	4638955	50	-666.33788
WW_tarseq_419_arrow	4640389	4642304	4641194	50	-761.44985
WW_tarseq_419_arrow	4642575	4645207	4643873	50	-775.74595
WW_tarseq_419_arrow	4645210	4647507	4646273	50	-874.99381
WW_tarseq_419_arrow	4647527	4649570	4648417	50	-711.05805
WW_tarseq_419_arrow	4649591	4651218	4650497	50	-597.48546
WW_tarseq_419_arrow	4651242	4652871	4652260	50	-795.75834
WW_tarseq_419_arrow	4652895	4654911	4653741	50	-742.63198
WW_tarseq_419_arrow	4654948	4657005	4656002	50	-986.72418
WW_tarseq_419_arrow	4657029	4658949	4657998	50	-743.50739
WW_tarseq_419_arrow	4658965	4660584	4659721	50	-907.52861
WW_tarseq_419_arrow	4660595	4661989	4661306	50	-1029.56188
WW_tarseq_419_arrow	4662008	4664463	4663276	50	-1082.45659
WW_tarseq_419_arrow	4664464	4668960	4666653	50	-1074.72820
WW_tarseq_419_arrow	4669270	4672004	4670638	50	-1000.79020
WW_tarseq_419_arrow	4672011	4675466	4673656	50	-735.02410
WW_tarseq_419_arrow	4675574	4679011	4677290	50	-711.42709
WW_tarseq_419_arrow	4679068	4681616	4680556	50	-781.21119
WW_tarseq_419_arrow	4681624	4684873	4682917	50	-767.36775
WW_tarseq_419_arrow	4684886	4686731	4685529	50	-973.90040
WW_tarseq_419_arrow	4686780	4689422	4688187	50	-987.63653
WW_tarseq_419_arrow	4689448	4693811	4692321	50	-712.18831
WW_tarseq_419_arrow	4693931	4696203	4695129	50	-1170.11064
WW_tarseq_419_arrow	4696209	4698460	4697279	50	-948.09193
WW_tarseq_419_arrow	4698462	4704592	4702854	50	-913.02049
WW_tarseq_419_arrow	4704610	4709312	4706471	50	-1032.89701
WW_tarseq_419_arrow	4709343	4712750	4711753	50	-670.93726
WW_tarseq_419_arrow	4712775	4715898	4714767	50	-988.09020
WW_tarseq_419_arrow	4715910	4717051	4716628	50	-678.66929
WW_tarseq_419_arrow	4717077	4718689	4717957	50	-490.53204
WW_tarseq_419_arrow	4718703	4721140	4720250	50	-875.21040
WW_tarseq_419_arrow	4721220	4723584	4722729	50	-549.03170
WW_tarseq_419_arrow	4723585	4725516	4724678	50	-843.62177
WW_tarseq_419_arrow	4725576	4729360	4727413	50	-991.21277
WW_tarseq_419_arrow	4729400	4732145	4730965	50	-940.38492
WW_tarseq_419_arrow	4732268	4734173	4733289	50	-697.79204
WW_tarseq_419_arrow	4734184	4738821	4736926	50	-807.43121
WW_tarseq_419_arrow	4738829	4741566	4740176	50	-1139.87026
WW_tarseq_419_arrow	4741569	4744647	4743145	50	-1096.07942
WW_tarseq_419_arrow	4744649	4747661	4746268	50	-987.64101
WW_tarseq_419_arrow	4747710	4751539	4749345	50	-852.52807
WW_tarseq_419_arrow	4751562	4756565	4753915	50	-1087.52725
WW_tarseq_419_arrow	4756829	4759582	4757861	50	-926.32999
WW_tarseq_419_arrow	4759738	4762321	4761130	50	-988.37059
WW_tarseq_419_arrow	4762326	4764363	4763303	50	-935.38090
WW_tarseq_419_arrow	4764381	4768129	4766151	50	-1139.57290
WW_tarseq_419_arrow	4768174	4770590	4769672	50	-1018.78280
WW_tarseq_419_arrow	4770591	4773795	4771868	50	-687.54449
WW_tarseq_419_arrow	4774261	4777588	4776093	50	-1017.13470
WW_tarseq_419_arrow	4777614	4780052	4779054	50	-972.41889
WW_tarseq_419_arrow	4780230	4782708	4781365	50	-884.91274
WW_tarseq_419_arrow	4782710	4785022	4783963	50	-676.71132
WW_tarseq_419_arrow	4785042	4787958	4786524	50	-549.32098
WW_tarseq_419_arrow	4787962	4790797	4789282	50	-453.22870
WW_tarseq_419_arrow	4790830	4792776	4791852	50	-1121.31122
WW_tarseq_419_arrow	4792778	4795172	4793946	50	-1189.07177
WW_tarseq_419_arrow	4795210	4799119	4797296	50	-1084.42481
WW_tarseq_419_arrow	4799128	4802517	4800481	50	-828.80350
WW_tarseq_419_arrow	4802519	4806907	4804532	50	-790.30372
WW_tarseq_419_arrow	4806942	4813221	4809132	50	-831.00973
WW_tarseq_419_arrow	4813252	4818409	4815759	50	-897.52127
WW_tarseq_419_arrow	4818445	4827308	4824189	50	-1211.70643
WW_tarseq_419_arrow	4827312	4830873	4828850	50	-628.86640
WW_tarseq_419_arrow	4830884	4834640	4833162	50	-1360.27450
WW_tarseq_419_arrow	4834641	4837943	4836437	50	-1356.78898
WW_tarseq_419_arrow	4837948	4840848	4839352	50	-866.11884
WW_tarseq_419_arrow	4840864	4843197	4842169	50	-705.86358
WW_tarseq_419_arrow	4843252	4847086	4845025	50	-1184.03898
WW_tarseq_419_arrow	4847237	4855465	4850657	50	-1141.65687
WW_tarseq_419_arrow	4855483	4858359	4856973	50	-830.70739
WW_tarseq_419_arrow	4858386	4861834	4860108	50	-922.56168
WW_tarseq_419_arrow	4861842	4866041	4863594	50	-549.42068
WW_tarseq_419_arrow	4866141	4870174	4868417	50	-639.91155
WW_tarseq_419_arrow	4870177	4878620	4872464	50	-961.61826
WW_tarseq_419_arrow	4878676	4881183	4879896	50	-873.74536
WW_tarseq_419_arrow	4881194	4886902	4883774	50	-1208.12727
WW_tarseq_419_arrow	4886912	4889633	4888466	50	-1088.83097
WW_tarseq_419_arrow	4889667	4891420	4890502	50	-1020.18696
WW_tarseq_419_arrow	4891429	4896389	4893669	50	-1131.75906
WW_tarseq_419_arrow	4896395	4899119	4897552	50	-906.49823
WW_tarseq_419_arrow	4899143	4899957	4899618	50	-536.45492
WW_tarseq_419_arrow	4899972	4904816	4902038	50	-722.12946
WW_tarseq_419_arrow	4904860	4908704	4906912	50	-678.64083
WW_tarseq_419_arrow	4908820	4911328	4909886	50	-887.36693
WW_tarseq_419_arrow	4911350	4913577	4912659	50	-1008.71403
WW_tarseq_419_arrow	4913631	4916329	4914765	50	NA
WW_tarseq_419_arrow	4916330	4920082	4918186	50	-1143.05336
WW_tarseq_419_arrow	4920099	4922601	4921460	50	-953.83611
WW_tarseq_419_arrow	4922619	4928640	4925631	50	-999.10017
WW_tarseq_419_arrow	4928691	4931744	4930196	50	-857.69423
WW_tarseq_419_arrow	4931793	4933887	4932968	50	-946.35501
WW_tarseq_419_arrow	4933917	4936244	4934666	50	-710.80855
WW_tarseq_419_arrow	4936261	4940017	4938139	50	-933.05173
WW_tarseq_419_arrow	4940024	4946729	4942855	50	-939.26659
WW_tarseq_419_arrow	4946781	4948946	4947887	50	-1264.70456
WW_tarseq_419_arrow	4948972	4953152	4951516	50	-901.48850
WW_tarseq_419_arrow	4953168	4956191	4954877	50	-985.97861
WW_tarseq_419_arrow	4956223	4958014	4957128	50	-742.64334
WW_tarseq_419_arrow	4958067	4960253	4959108	50	-850.92335
WW_tarseq_419_arrow	4960254	4964312	4962533	50	-953.78710
WW_tarseq_419_arrow	4964321	4973182	4966875	50	-1445.86112
WW_tarseq_419_arrow	4973216	4975618	4974546	50	-838.56991
WW_tarseq_419_arrow	4975632	4979813	4976881	50	-1196.92289
WW_tarseq_419_arrow	4979905	4983225	4981579	50	-577.57162
WW_tarseq_419_arrow	4983324	4987317	4985661	50	-782.15469
WW_tarseq_419_arrow	4987667	4989818	4988938	50	-887.03859
WW_tarseq_419_arrow	4989840	4997745	4991755	50	-851.48857
WW_tarseq_419_arrow	4997767	5000470	4999185	50	-1003.00113
WW_tarseq_419_arrow	5000480	5007874	5003350	50	-691.55068
WW_tarseq_419_arrow	5007876	5013141	5010838	50	-840.18703
WW_tarseq_419_arrow	5013333	5019818	5017204	50	-622.25005
WW_tarseq_419_arrow	5019926	5023747	5022056	50	-387.71965
WW_tarseq_419_arrow	5024053	5026291	5025171	50	-481.58189
WW_tarseq_419_arrow	5026301	5028887	5027726	50	-585.75799
WW_tarseq_419_arrow	5029065	5033274	5031707	50	-880.09022
WW_tarseq_419_arrow	5033281	5035013	5034113	50	-579.74344
WW_tarseq_419_arrow	5035089	5039347	5037290	50	-677.61783
WW_tarseq_419_arrow	5039372	5042210	5040856	50	-574.87175
WW_tarseq_419_arrow	5042662	5045876	5044267	50	-698.73192
WW_tarseq_419_arrow	5045879	5050299	5047742	50	-940.11275
WW_tarseq_419_arrow	5050325	5053502	5051729	50	-824.53936
WW_tarseq_419_arrow	5053542	5057796	5055526	50	-784.76017
WW_tarseq_419_arrow	5058114	5062007	5059694	50	-1083.29840
WW_tarseq_419_arrow	5062075	5064595	5063399	50	-935.13731
WW_tarseq_419_arrow	5064604	5068052	5066499	50	-815.47750
WW_tarseq_419_arrow	5068060	5072025	5069505	50	-910.99578
WW_tarseq_419_arrow	5072083	5076509	5074334	50	-1211.11009
WW_tarseq_419_arrow	5076860	5084367	5079962	50	-886.50296
WW_tarseq_419_arrow	5084386	5087023	5085578	50	-687.95052
WW_tarseq_419_arrow	5087098	5092386	5089716	50	-938.58015
WW_tarseq_419_arrow	5092428	5094832	5093986	50	-1063.70469
WW_tarseq_419_arrow	5094956	5099153	5096658	50	-999.35917
WW_tarseq_419_arrow	5099182	5103347	5101386	50	-903.56106
WW_tarseq_419_arrow	5103354	5106027	5104552	50	-702.32440
WW_tarseq_419_arrow	5106035	5112714	5108277	50	-689.06086
WW_tarseq_419_arrow	5117974	5120341	5118818	50	-444.73913
WW_tarseq_419_arrow	5120345	5124191	5121922	50	-661.19157
WW_tarseq_419_arrow	5124196	5127314	5125909	50	-782.94146
WW_tarseq_419_arrow	5127326	5128809	5127845	50	-791.96612
WW_tarseq_419_arrow	5128960	5132698	5130669	50	-711.54173
WW_tarseq_419_arrow	5132866	5134812	5133934	50	-782.60149
WW_tarseq_419_arrow	5134866	5138385	5136420	50	-961.85135
WW_tarseq_419_arrow	5138396	5140807	5139641	50	-865.00608
WW_tarseq_419_arrow	5140831	5144485	5142817	50	-995.33221
WW_tarseq_419_arrow	5144517	5152377	5146746	50	-885.54682
WW_tarseq_419_arrow	5152387	5154262	5153453	50	-927.63585
WW_tarseq_419_arrow	5154263	5157466	5155556	50	-990.48847
WW_tarseq_419_arrow	5157558	5160299	5159001	50	-662.36422
WW_tarseq_419_arrow	5160303	5164036	5161636	50	-712.04966
WW_tarseq_419_arrow	5164047	5167108	5165081	50	-881.15712
WW_tarseq_419_arrow	5167133	5169901	5168676	50	-844.62529
WW_tarseq_419_arrow	5169956	5172270	5170983	50	-971.21088
WW_tarseq_419_arrow	5172340	5176285	5174003	50	-1019.57009
WW_tarseq_419_arrow	5176606	5179919	5177734	50	-968.11055
WW_tarseq_419_arrow	5180012	5181682	5180955	50	-1165.39769
WW_tarseq_419_arrow	5181716	5183542	5182929	50	-550.81258
WW_tarseq_419_arrow	5183552	5188985	5186204	50	-671.64543
WW_tarseq_419_arrow	5189044	5191859	5190447	50	-1189.79684
WW_tarseq_419_arrow	5191924	5193865	5192747	50	-1002.31419
WW_tarseq_419_arrow	5193899	5196651	5195317	50	-830.87943
WW_tarseq_419_arrow	5196654	5201071	5198737	50	-1017.90371
WW_tarseq_419_arrow	5201144	5204980	5202903	50	-959.32322
WW_tarseq_419_arrow	5205124	5210243	5207591	50	-917.42194
WW_tarseq_419_arrow	5210313	5215949	5214324	50	-929.31929
WW_tarseq_419_arrow	5215989	5219510	5217781	50	-938.98027
WW_tarseq_419_arrow	5219523	5221478	5220482	50	-861.91593
WW_tarseq_419_arrow	5221580	5231150	5223535	50	-1038.66364
WW_tarseq_419_arrow	5231192	5233553	5232545	50	-1104.52946
WW_tarseq_419_arrow	5233638	5238555	5236102	50	-1254.99977
WW_tarseq_419_arrow	5238710	5245403	5241783	50	-1337.14759
WW_tarseq_419_arrow	5245405	5247292	5246233	50	-976.74938
WW_tarseq_419_arrow	5247293	5251431	5249049	50	-712.03087
WW_tarseq_419_arrow	5251575	5254141	5252752	50	-388.95316
WW_tarseq_419_arrow	5254184	5258921	5256804	50	NA
WW_tarseq_419_arrow	5258933	5263313	5261114	50	-698.98435
WW_tarseq_419_arrow	5263382	5268035	5265686	50	-771.75303
WW_tarseq_419_arrow	5268039	5270954	5269525	50	-697.31846
WW_tarseq_419_arrow	5270972	5275094	5273281	50	-771.82335
WW_tarseq_419_arrow	5275321	5281093	5279065	50	-772.51201
WW_tarseq_419_arrow	5281097	5282323	5281717	50	-975.90231
WW_tarseq_419_arrow	5282340	5284265	5283287	50	-1035.45971
WW_tarseq_419_arrow	5284395	5286462	5285590	50	-606.87017
WW_tarseq_419_arrow	5286463	5288201	5287514	50	-815.61956
WW_tarseq_419_arrow	5288205	5292137	5289870	50	-976.22853
WW_tarseq_419_arrow	5292170	5293614	5293022	50	-821.63503
WW_tarseq_419_arrow	5293615	5296029	5294780	50	-975.72319
WW_tarseq_419_arrow	5296149	5300018	5298284	50	-1072.00996
WW_tarseq_419_arrow	5300052	5302287	5301482	50	-774.39767
WW_tarseq_419_arrow	5302293	5308504	5305024	50	-744.96271
WW_tarseq_419_arrow	5308506	5310433	5309662	50	-954.24793
WW_tarseq_419_arrow	5310543	5312902	5311489	50	-1251.24617
WW_tarseq_419_arrow	5312994	5314791	5313938	50	-871.13114
WW_tarseq_419_arrow	5314823	5318171	5316226	50	-900.64917
WW_tarseq_419_arrow	5318173	5321220	5319855	50	-551.76996
WW_tarseq_419_arrow	5321222	5323475	5322302	50	-328.65970
WW_tarseq_419_arrow	5323512	5325581	5324932	50	-1018.39486
WW_tarseq_419_arrow	5325582	5333425	5326919	50	-643.79499
WW_tarseq_419_arrow	5333510	5336066	5334505	50	-655.12718
WW_tarseq_419_arrow	5336834	5341060	5339230	50	-849.24468
WW_tarseq_419_arrow	5341063	5343912	5342118	50	-881.81424
WW_tarseq_419_arrow	5343915	5347867	5345867	50	-606.79047
WW_tarseq_419_arrow	5347882	5355981	5351396	50	-942.08977
WW_tarseq_419_arrow	5356006	5358067	5356738	50	-667.33976
WW_tarseq_419_arrow	5358266	5361111	5359535	50	-550.56553
WW_tarseq_419_arrow	5361195	5363311	5362502	50	-820.23417
WW_tarseq_419_arrow	5363351	5367257	5364685	50	-1157.74235
WW_tarseq_419_arrow	5367314	5369500	5368382	50	-666.14815
WW_tarseq_419_arrow	5369549	5372579	5370895	50	-794.44692
WW_tarseq_419_arrow	5372584	5375165	5373846	50	-944.24025
WW_tarseq_419_arrow	5375166	5379415	5376844	50	-1001.80713
WW_tarseq_419_arrow	5379624	5385233	5382800	50	-924.64402
WW_tarseq_419_arrow	5385236	5389209	5386343	50	-735.84595
WW_tarseq_419_arrow	5389435	5398225	5396228	50	-710.19835
WW_tarseq_419_arrow	5398248	5403650	5401695	50	-974.17570
WW_tarseq_419_arrow	5403656	5407980	5406224	50	-1479.38302
WW_tarseq_419_arrow	5407986	5411415	5409408	50	-1118.53871
WW_tarseq_419_arrow	5411645	5414827	5413280	50	-1151.69640
WW_tarseq_419_arrow	5415014	5417712	5416241	50	-817.61384
WW_tarseq_419_arrow	5417720	5420198	5418622	50	-566.59948
WW_tarseq_419_arrow	5420216	5422667	5421342	50	-1063.69308
WW_tarseq_419_arrow	5422684	5425142	5423933	50	-978.82259
WW_tarseq_419_arrow	5425340	5429775	5427389	50	-968.14098
WW_tarseq_419_arrow	5429787	5433580	5432010	50	-932.29162
WW_tarseq_419_arrow	5433641	5440715	5437652	50	-681.81796
WW_tarseq_419_arrow	5440723	5443339	5441952	50	-966.27469
WW_tarseq_419_arrow	5443340	5457444	5449697	50	-958.24604
WW_tarseq_419_arrow	5457474	5459706	5458577	50	-891.32295
WW_tarseq_419_arrow	5459713	5463130	5461327	50	-982.08323
WW_tarseq_419_arrow	5463164	5468438	5466467	50	-1042.94986
WW_tarseq_419_arrow	5468500	5471465	5470037	50	-702.29981
WW_tarseq_419_arrow	5471486	5475257	5473105	50	-844.28627
WW_tarseq_419_arrow	5475281	5478150	5476791	50	-789.64817
WW_tarseq_419_arrow	5478198	5481843	5480161	50	-633.49011
WW_tarseq_419_arrow	5481866	5484737	5483189	50	-934.08015
WW_tarseq_419_arrow	5484752	5488208	5486525	50	-821.67828
WW_tarseq_419_arrow	5488268	5490748	5489339	50	-836.98605
WW_tarseq_419_arrow	5490751	5494562	5492487	50	-518.94227
WW_tarseq_419_arrow	5494569	5499849	5497234	50	-902.48706
WW_tarseq_419_arrow	5499865	5503125	5501674	50	-1185.25369
WW_tarseq_419_arrow	5503144	5505315	5504203	50	-876.35663
WW_tarseq_419_arrow	5505358	5507463	5506421	50	-852.73254
WW_tarseq_419_arrow	5507493	5510009	5508654	50	-877.99410
WW_tarseq_419_arrow	5510018	5513176	5511254	50	-1272.79317
WW_tarseq_419_arrow	5513227	5518504	5516097	50	-1115.58951
WW_tarseq_419_arrow	5518529	5522208	5520210	50	-1062.11806
WW_tarseq_419_arrow	5522237	5524778	5523596	50	-856.61480
WW_tarseq_419_arrow	5524795	5528139	5526645	50	-1024.85720
WW_tarseq_419_arrow	5528148	5530423	5529006	50	-880.40526
WW_tarseq_419_arrow	5530589	5536352	5534584	50	-670.24291
WW_tarseq_419_arrow	5536355	5538134	5537342	50	-519.27214
WW_tarseq_419_arrow	5538159	5539935	5539026	50	-610.51082
WW_tarseq_419_arrow	5539949	5543774	5542376	50	-689.92511
WW_tarseq_419_arrow	5543779	5546675	5545551	50	-1084.92785
WW_tarseq_419_arrow	5546744	5553492	5551132	50	-748.26482
WW_tarseq_419_arrow	5553505	5556429	5555047	50	-801.56879
WW_tarseq_419_arrow	5556447	5559086	5558024	50	-1267.19880
WW_tarseq_419_arrow	5559087	5562159	5560484	50	-1282.03305
WW_tarseq_419_arrow	5562257	5563826	5563199	50	-728.29889
WW_tarseq_419_arrow	5563839	5565735	5564851	50	-863.07523
WW_tarseq_419_arrow	5565751	5567327	5566446	50	-678.75694
WW_tarseq_419_arrow	5567379	5569446	5568414	50	-817.06144
WW_tarseq_419_arrow	5569507	5575308	5572365	50	-932.14058
WW_tarseq_419_arrow	5575331	5579886	5577690	50	-580.36382
WW_tarseq_419_arrow	5579993	5583311	5581385	50	-587.87766
WW_tarseq_419_arrow	5583501	5588684	5585789	50	-745.62038
WW_tarseq_419_arrow	5588690	5592346	5590191	50	-707.62439
WW_tarseq_419_arrow	5592352	5595132	5593940	50	-759.69483
WW_tarseq_419_arrow	5595159	5597953	5596447	50	-720.11586
WW_tarseq_419_arrow	5598011	5599702	5598814	50	-1025.80516
WW_tarseq_419_arrow	5599721	5600873	5600386	50	NA
WW_tarseq_419_arrow	5600885	5603108	5601882	50	-866.18766
WW_tarseq_419_arrow	5603138	5606104	5604363	50	-711.99869
WW_tarseq_419_arrow	5606108	5608840	5607478	50	-1006.02756
WW_tarseq_419_arrow	5608856	5611200	5609817	50	-1136.59316
WW_tarseq_419_arrow	5611208	5618498	5613974	50	-941.00453
WW_tarseq_419_arrow	5618506	5620561	5619315	50	-872.69420
WW_tarseq_419_arrow	5620589	5623303	5621437	50	-1005.73776
WW_tarseq_419_arrow	5623414	5635120	5629887	50	-680.21332
WW_tarseq_419_arrow	5635121	5642795	5640889	50	-969.99013
WW_tarseq_419_arrow	5642809	5646566	5644804	50	-786.17075
WW_tarseq_419_arrow	5646592	5653653	5651480	50	-1046.65074
WW_tarseq_419_arrow	5653662	5656458	5655007	50	-691.94676
WW_tarseq_419_arrow	5656559	5658504	5657426	50	-915.27792
WW_tarseq_419_arrow	5658518	5661392	5659427	50	-949.36534
WW_tarseq_419_arrow	5661398	5665340	5663143	50	-1031.37507
WW_tarseq_419_arrow	5665459	5667809	5666545	50	-1166.58334
WW_tarseq_419_arrow	5667827	5671973	5669986	50	-1021.22591
WW_tarseq_419_arrow	5672006	5675763	5674218	50	-954.83799
WW_tarseq_419_arrow	5675800	5677835	5677040	50	-434.29240
WW_tarseq_419_arrow	5677983	5680663	5679296	50	-718.74750
WW_tarseq_419_arrow	5680677	5682873	5681790	50	-1086.62230
WW_tarseq_419_arrow	5682877	5686362	5684447	50	-918.16764
WW_tarseq_419_arrow	5686444	5689924	5688201	50	-1193.60732
WW_tarseq_419_arrow	5689948	5691649	5690663	50	-941.43782
WW_tarseq_419_arrow	5691789	5694871	5693104	50	-971.64987
WW_tarseq_419_arrow	5694883	5699198	5696759	50	-881.72280
WW_tarseq_419_arrow	5699205	5705749	5702641	50	-977.31641
WW_tarseq_419_arrow	5705853	5709390	5707913	50	-1001.10667
WW_tarseq_419_arrow	5709418	5713263	5711318	50	-755.66938
WW_tarseq_419_arrow	5713352	5717827	5715875	50	-927.12569
